"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"425;""Silvère Ganvoula"";""Bochum"";16;204;0;0;0.34;0.32;0.15;0.14;0.29;0.29;0.46;0.18",
"426;""Patrick Osterhage"";""Bochum"";23;1009;0;0;0.24;0.29;0.02;0.03;0.05;0.05;0.12;0.07",
"427;""Tymoteusz Puchacz"";""Union Berlin"";1;60;0;0;0;0.01;0;0.01;0.01;0.01;0;0",
"428;""Odilon Kossounou"";""Bayer Leverkusen"";24;1518;0;1;0.11;0.14;0.01;0.01;0.01;0.01;0.23;0.22",
"429;""Maximilian Bauer"";""Augsburg"";27;1841;0;1;1.25;0.45;0.06;0.02;0.08;0.08;0.17;0.17",
"430;""Frederik Winther"";""Augsburg"";1;90;0;1;0;0.04;0;0.04;0.04;0.04;0.1;0.1",
"431;""Noah Weißhaupt"";""Freiburg"";18;398;0;1;0.35;1.19;0.08;0.27;0.35;0.35;0.4;0.12",
"432;""Antonios Papadopoulos"";""Borussia Dortmund"";1;11;0;0;0.01;0;0.09;0;0.09;0.09;0;0",
"433;""Diant Ramaj"";""Eintracht Frankfurt"";1;90;0;0;0;0;0;0;0;0;0;0",
"434;""Aster Vranckx"";""Wolfsburg"";1;4;0;0;0;0;0;0;0;0;0.34;0.34",
"435;""Moritz Jenz"";""Schalke 04"";11;947;0;0;0.96;0.01;0.09;0;0.09;0.09;0.21;0.21",
"436;""Oliver Christensen"";""Hertha Berlin"";33;2970;0;0;0;0;0;0;0;0;0.08;0.08",
"437;""Fisnik Asllani"";""Hoffenheim"";8;138;0;0;1.59;0.14;1.04;0.09;1.13;1.13;0.52;0.2",
"438;""Dikeni-Rafid Salifou"";""Werder Bremen"";1;1;0;0;0;0;0;0;0;0;0;0",
"439;""Mathias Olesen"";""FC Cologne"";14;463;0;0;0;0.12;0;0.02;0.02;0.02;0.11;0.09",
"440;""Paul Wanner"";""Bayern Munich"";2;19;0;0;0;0.05;0;0.23;0.23;0.23;0;0",
"441;""Arijon Ibrahimovic"";""Bayern Munich"";1;12;0;0;0.6;0.04;4.48;0.31;4.8;4.8;8.81;4.39",
"442;""Ricardo Pepi"";""Augsburg"";4;92;0;0;0.06;0.03;0.06;0.03;0.09;0.09;0.18;0.1",
"443;""Hugo Siquet"";""Freiburg"";2;13;0;0;0;0;0;0;0;0;0;0",
"444;""Tom Bischof"";""Hoffenheim"";11;306;0;0;0.94;1.15;0.28;0.34;0.61;0.61;0.67;0.1",
"445;""Delano Burgzorg"";""Mainz 05"";13;222;0;1;0.09;0.08;0.04;0.03;0.07;0.07;0.23;0.16",
"446;""Tjark Ernst"";""Hertha Berlin"";1;90;0;0;0;0;0;0;0;0;0.05;0.05",
"447;""Soumaila Coulibaly"";""Borussia Dortmund"";1;42;0;0;0;0;0;0;0;0;0.15;0.15",
"448;""Robert Wagner"";""Freiburg"";4;28;0;0;0.51;0;1.63;0;1.63;1.63;2.02;0.52",
"449;""Kenneth Schmidt"";""Freiburg"";5;251;0;0;0;0;0;0;0;0;0.11;0.11",
"450;""Eniss Shabani"";""Mainz 05"";1;8;0;0;0;0;0;0;0;0;0;0",
"451;""Julian Eitschberger"";""Hertha Berlin"";1;1;0;0;0;0;0;0;0;0;0;0",
"452;""Tom Rothe"";""Borussia Dortmund"";2;20;0;0;0.1;0;0.44;0;0.44;0.44;0;0",
"453;""Gabriel Vidovic"";""Bayern Munich"";1;16;0;1;0;0.16;0;0.9;0.9;0.9;1.01;0.12",
"454;""Justin Njinmah"";""Borussia Dortmund"";1;19;0;0;0;0;0;0;0;0;0;0",
"455;""Umut Tohumcu"";""Hoffenheim"";8;261;0;0;0.11;0.07;0.04;0.02;0.06;0.06;0.11;0.05",
"456;""Faride Alidou"";""Eintracht Frankfurt"";15;143;0;1;0.09;0.45;0.06;0.29;0.34;0.34;0.95;0.6",
"457;""Ryan Gravenberch"";""Bayern Munich"";24;527;0;0;0.78;0.36;0.13;0.06;0.19;0.19;0.88;0.73",
"458;""Diogo Leite"";""Union Berlin"";28;2255;0;1;0.54;0.41;0.02;0.02;0.04;0.04;0.19;0.18",
"459;""Ivan Sunjic"";""Hertha Berlin"";18;989;0;0;0.32;0.17;0.03;0.02;0.04;0.04;0.17;0.13",
"460;""Ko Itakura"";""Borussia M.Gladbach"";24;1983;0;2;0.57;0.23;0.03;0.01;0.04;0.04;0.28;0.27",
"461;""Oscar Fraulo"";""Borussia M.Gladbach"";2;5;0;0;0;0;0;0;0;0;0.44;0.44",
"462;""Yvandro Borges Sanches"";""Borussia M.Gladbach"";3;18;0;0;0.01;0;0.05;0;0.05;0.05;0.05;0",
"463;""Muhammed Damar"";""Hoffenheim"";6;146;0;0;0.04;0.15;0.03;0.09;0.12;0.12;0.86;0.79",
"464;""Finn Becker"";""Hoffenheim"";13;505;0;0;0.34;0.3;0.06;0.05;0.11;0.11;0.43;0.34",
"465;""Bartol Franjic"";""Wolfsburg"";5;232;0;1;0.44;0.31;0.17;0.12;0.29;0.29;0.23;0.11",
"466;""Marlon Mustapha"";""Mainz 05"";6;57;0;0;0.5;0.01;0.79;0.02;0.8;0.8;0.92;0.12",
"467;""Luca Pfeiffer"";""VfB Stuttgart"";19;686;0;0;2.43;1.15;0.32;0.15;0.47;0.47;0.55;0.26",
"468;""Sanoussy Ba"";""RasenBallsport Leipzig"";1;1;0;0;0;0;0;0;0;0;0;0",
"469;""Kristian Pedersen"";""FC Cologne"";6;269;0;0;0.3;0.07;0.1;0.02;0.13;0.13;0.17;0.15",
"470;""Tobias Mohr"";""Schalke 04"";18;816;0;3;0.71;2.19;0.08;0.24;0.32;0.32;0.33;0.13",
"471;""Hrvoje Smolcic"";""Eintracht Frankfurt"";9;459;0;0;0.2;0;0.04;0;0.04;0.04;0.5;0.5",
"472;""Tim Oermann"";""Bochum"";4;191;0;0;0;0;0;0;0;0;0;0",
"473;""Aaron Zehnter"";""Augsburg"";1;1;0;0;0;0;0;0;0;0;0;0",
"474;""Eduardo Quaresma"";""Hoffenheim"";4;82;0;0;0;0;0;0;0;0;0.56;0.56",
"475;""Thomas Kastanaras"";""VfB Stuttgart"";4;68;0;0;0.18;0.05;0.23;0.07;0.31;0.31;0.18;0.03",
"476;""Jacek Góralski"";""Bochum"";4;143;0;0;0;0.05;0;0.03;0.03;0.03;0.15;0.12",
"477;""Kilian Fischer"";""Wolfsburg"";10;501;0;0;0.13;0.36;0.02;0.06;0.09;0.09;0.29;0.23",
"478;""Alou Kuol"";""VfB Stuttgart"";1;4;0;0;0;0;0;0;0;0;0;0",
"479;""Fabio Chiarodia"";""Werder Bremen"";3;65;0;0;0;0;0;0;0;0;0.19;0.19",
"480;""Leo Greiml"";""Schalke 04"";7;350;0;0;0.08;0.05;0.02;0.01;0.03;0.03;0.06;0.05",
"481;""Marcel Wenig"";""Eintracht Frankfurt"";1;1;0;0;0;0;0;0;0;0;0;0",
"482;""Nikola Soldo"";""FC Cologne"";7;593;0;0;0.68;0.02;0.1;0;0.11;0.11;0.15;0.14",
"483;""Jan Olschowsky"";""Borussia M.Gladbach"";4;360;0;0;0;0;0;0;0;0;0.15;0.15",
"484;""Lukás Ambros"";""Wolfsburg"";1;14;0;0;0;0;0;0;0;0;0;0",
"485;""Sidi Sané"";""Schalke 04"";1;23;0;0;0;0;0;0;0;0;0;0",
"486;""Joshua Quarshie"";""Hoffenheim"";1;1;0;0;0;0;0;0;0;0;5.44;5.44",
"487;""Marco Pasalic"";""Borussia Dortmund"";1;9;0;0;0.02;0;0.24;0;0.24;0.24;0.43;0.19",
"488;""Dzenan Pejcinovic"";""Wolfsburg"";1;5;0;0;0;0;0;0;0;0;0;0",
"489;""Laurin Ulrich"";""VfB Stuttgart"";1;5;0;0;0;0;0;0;0;0;0;0",
"490;""Brajan Gruda"";""Mainz 05"";2;2;0;0;0;0;0;0;0;0;1.01;1.01",
"491;""Andreas Ivan"";""Schalke 04"";1;40;0;0;0.05;0;0.1;0;0.1;0.1;0.13;0.13",
"492;""Keke Maximilian Topp"";""Schalke 04"";1;18;0;0;0.05;0;0.27;0;0.27;0.27;0;0",
"493;""Justin Diehl"";""FC Cologne"";2;12;0;0;0;0;0;0;0;0;0.25;0.25",
"494;""Arne Engels"";""Augsburg"";18;1460;0;3;0.45;2.47;0.03;0.15;0.18;0.18;0.23;0.15",
"495;""Merlin Röhl"";""Freiburg"";3;52;0;1;0;0.95;0;1.64;1.64;1.64;1.24;0.81",
"496;""Semir Telalovic"";""Borussia M.Gladbach"";3;3;0;0;0.02;0;0.73;0;0.73;0.73;0.73;0",
"497;""Noah Mbamba-Muanda"";""Bayer Leverkusen"";1;1;0;0;0;0;0;0;0;0;0;0",
"498;""Éder Balanta"";""Schalke 04"";6;236;0;0;0.06;0.18;0.02;0.07;0.09;0.09;0.29;0.26",
"499;""Renato Veiga"";""Augsburg"";13;632;0;0;0.22;0.16;0.03;0.02;0.05;0.05;0.12;0.1",
"500;""Pascal Klemens"";""Hertha Berlin"";1;90;0;0;0;0;0;0;0;0;0.5;0.5",
"501;""Paxten Aaronson"";""Eintracht Frankfurt"";7;151;0;0;0.18;0.04;0.11;0.02;0.13;0.13;0.19;0.12",
"502;""Kimberly Ezekwem"";""Freiburg"";1;6;0;0;0;0;0;0;0;0;0;0",
"503;""Dario Gebuhr"";""Eintracht Frankfurt"";1;17;0;0;0;0;0;0;0;0;0;0",
"504;""Veit Stange"";""Hertha Berlin"";1;4;0;0;0;0;0;0;0;0;0;0",
"505;""Julien Duranville"";""Borussia Dortmund"";1;25;0;0;0.02;0.11;0.07;0.38;0.46;0.46;0.46;0",
"506;""Tony Rölke"";""Hertha Berlin"";1;14;0;0;0;0;0;0;0;0;0;0",
